Open-1,Open-2,Open-3,High-1,High-2,High-3,Low-1,Low-2,Low-3,Volume-1,Volume-2,Volume-3,Target
93.37,94.0,95.2,93.45,94.07,95.9,91.85,92.68,93.82,43665160.0,35850220.0,40984160.0,93.0
108.52,108.71,108.23,108.93,108.9,108.94,107.85,107.76,108.01,27460070.0,23839880.0,26296260.0,107.78
113.76,111.65,108.97,114.02,112.56,110.45,109.77,110.32,108.51,84757780.0,54507300.0,49904460.0,110.27
173.5,175.11,175.11,174.5,175.38,176.1,173.4,174.27,173.14,16956290.0,25129510.0,29422610.0,173.04
159.9,159.26,158.6,160.0,161.27,161.83,154.63,159.11,158.27,39636190.0,26060430.0,36127490.0,156.6
105.8,106.62,107.41,106.5,107.44,107.95,105.5,106.29,106.31,24817940.0,24900130.0,27744300.0,105.66
154.0,153.38,151.27,154.58,153.98,153.34,152.91,152.63,151.13,22930630.0,26892850.0,33520150.0,154.9
102.61,107.01,108.58,105.37,107.03,108.7,102.0,104.82,107.18,67569090.0,40885480.0,25184090.0,105.75
360.08,353.25,364.41,365.98,362.17,365.32,360.0,351.28,353.02,35055820.0,32661520.0,51314210.0,365.12
186.23,188.35,185.8,189.49,188.99,188.39,184.73,185.92,185.79,31003380.0,31440300.0,26148590.0,190.02
180.32,182.59,180.29,180.52,183.5,182.39,177.81,179.24,180.21,29334630.0,31464170.0,32191070.0,178.5
154.2,153.08,150.27,157.66,155.88,153.39,153.26,153.0,150.05,29616190.0,30483120.0,28449940.0,157.5
203.06,204.4,204.9,203.4,205.97,205.0,199.11,203.86,202.12,45751160.0,22010360.0,18612770.0,209.88
116.04,114.32,116.04,117.65,116.31,116.4,115.5,114.01,114.54,40827260.0,42876370.0,48407640.0,116.43
94.19,93.79,95.92,94.5,94.72,96.35,93.01,92.59,94.1,40323020.0,49979700.0,42288790.0,95.02
184.85,183.9,182.25,187.33,184.1,183.3,183.74,182.56,180.92,39017490.0,23527660.0,30929740.0,185.8
176.49,175.03,174.78,178.94,176.19,175.84,176.41,174.83,173.85,26575010.0,21561320.0,25100510.0,177.81
191.63,199.0,205.55,197.18,199.85,206.01,191.45,193.79,202.25,46725710.0,50991030.0,34317760.0,193.9
154.15,156.41,157.5,155.14,156.73,157.88,151.7,152.62,155.98,23046560.0,30273990.0,33259460.0,154.11
173.36,170.78,170.29,175.0,173.7,170.56,173.05,170.78,169.56,25558680.0,25047130.0,16041550.0,175.1
216.42,208.76,208.46,221.37,210.16,210.64,211.3,207.31,208.44,69281360.0,33935720.0,21673390.0,213.9
94.79,93.79,96.04,97.34,94.52,96.63,94.35,92.39,93.34,64332440.0,55622370.0,133059000.0,96.47
183.82,186.29,184.1,187.3,187.19,186.21,183.42,182.91,183.8,17675210.0,22551660.0,17352380.0,187.79
199.2,200.81,203.35,201.51,201.4,205.08,198.81,198.41,202.9,20578020.0,25338630.0,17265520.0,201.85
116.86,117.25,118.18,117.38,117.76,118.21,116.33,113.8,117.45,24100150.0,19977160.0,24308210.0,116.81
108.65,104.89,106.0,110.42,107.79,106.19,108.6,104.88,105.06,45547590.0,31154910.0,19354440.0,109.72
143.91,143.5,142.44,144.9,143.95,142.68,143.87,143.18,141.85,18325720.0,17117710.0,17290900.0,144.47
167.5,169.06,172.48,170.2,171.52,172.62,166.46,168.4,169.63,28397810.0,27315530.0,32512580.0,169.03
206.43,210.16,208.5,206.98,210.45,209.32,204.22,207.2,206.66,20059570.0,21162560.0,21007650.0,208.39
107.51,102.65,104.64,108.79,105.72,105.72,107.24,102.53,103.13,62080160.0,45114590.0,46461610.0,108.73
119.27,119.2,117.64,119.73,119.92,119.75,117.34,118.85,116.76,32445680.0,34135230.0,43233950.0,117.33
311.85,316.7,311.64,315.5,317.57,317.07,309.55,312.17,311.15,30480880.0,40653460.0,30521720.0,313.59
177.3,178.61,179.37,177.78,179.58,180.1,176.6,177.41,178.25,27052000.0,31306390.0,31087330.0,177.3
106.62,107.41,107.39,107.44,107.95,107.88,106.29,106.31,106.68,24900130.0,27744300.0,25001730.0,105.8
143.66,143.78,143.32,146.74,144.5,144.48,143.66,142.2,142.21,32203640.0,50264540.0,31642900.0,146.87
141.48,141.91,141.6,141.88,142.38,142.15,140.87,141.05,141.01,16529130.0,17775510.0,20320420.0,141.41
107.78,108.52,108.71,108.44,108.93,108.9,107.78,107.85,107.76,18648700.0,27460070.0,23839880.0,108.14
220.78,220.24,218.5,221.36,222.28,219.62,217.29,219.15,215.3,95584080.0,26388050.0,26869880.0,216.82
107.09,111.11,94.87,109.89,111.11,108.8,105.05,103.5,92.0,96531890.0,102731700.0,161882500.0,112.23
265.58,266.94,262.71,267.98,267.16,266.44,265.31,262.5,262.52,16386120.0,26334880.0,21029520.0,266.6
113.69,113.0,111.64,114.64,113.18,113.39,113.43,112.34,111.55,29608390.0,24587490.0,29800240.0,113.16
199.13,190.3,191.9,201.76,192.14,192.2,197.31,189.34,189.07,67812280.0,37847260.0,20912890.0,200.58
123.38,123.09,125.32,123.91,123.61,125.74,122.55,122.12,123.9,33570380.0,44371580.0,42090320.0,123.15
155.84,148.3,148.15,156.77,157.23,151.55,150.07,146.72,146.59,51608850.0,58133850.0,37169230.0,157.5
226.27,225.64,218.43,229.93,227.49,220.96,225.84,223.89,215.13,30889270.0,34755550.0,30352690.0,225.82
116.37,116.9,120.96,117.42,118.07,121.81,115.21,116.06,120.05,45179400.0,59029400.0,33829290.0,116.26
207.7,207.36,207.28,210.95,209.1,209.78,207.7,206.67,207.2,25864510.0,24592460.0,23389530.0,210.16
220.0,218.55,221.03,220.94,221.5,222.49,218.83,217.14,217.19,19088310.0,22481010.0,31434370.0,220.54
354.64,351.41,355.15,356.56,353.45,355.4,345.15,349.22,351.09,66118950.0,24205100.0,28601630.0,351.34
247.42,243.16,244.51,249.25,246.73,244.8,246.72,242.88,241.81,24143240.0,18369300.0,17916260.0,248.97
218.43,223.06,225.07,220.96,223.58,228.22,215.13,217.93,224.2,30352690.0,35767260.0,36187160.0,225.64
213.44,211.75,209.22,217.95,213.81,210.74,213.16,211.47,208.33,35034410.0,27595310.0,28595230.0,218.1
154.01,154.26,153.21,155.09,154.45,154.13,153.91,152.72,152.0,16216800.0,18631540.0,26204670.0,153.63
93.33,93.0,93.37,93.57,93.77,93.45,92.11,92.59,91.85,33653020.0,32895650.0,43665160.0,93.48
187.88,190.03,191.55,189.22,190.16,191.57,187.2,188.26,190.22,18458410.0,61438290.0,21584720.0,185.14
171.18,169.97,173.04,171.87,170.32,173.48,170.3,168.38,171.18,23598650.0,28998220.0,24683350.0,171.04
100.56,105.75,102.61,102.37,105.85,105.37,99.87,102.41,102.0,68384270.0,55583140.0,67569090.0,98.68
191.35,191.17,194.14,191.97,192.0,194.2,190.21,189.77,192.34,18069930.0,26580710.0,21329170.0,191.39
191.51,195.34,190.02,191.98,197.69,196.33,186.6,190.78,189.81,43751810.0,42287640.0,50943120.0,191.66
117.99,118.29,119.21,119.41,118.41,119.23,117.75,117.6,117.92,38063130.0,13046450.0,21341960.0,118.75
117.95,116.78,115.92,119.43,118.16,116.86,117.94,116.47,115.81,33420290.0,31714820.0,22115100.0,118.77
96.2,97.96,100.32,97.71,100.48,101.19,95.36,95.74,97.3,79356010.0,63000140.0,62285770.0,98.41
116.04,112.53,117.81,116.4,115.42,118.18,114.54,109.63,113.33,48407640.0,101593400.0,96820670.0,114.32
264.89,255.94,277.39,279.92,270.0,281.22,252.95,248.0,271.86,92683030.0,104618500.0,64094970.0,241.95
152.02,155.8,157.9,152.27,155.8,158.26,150.56,152.75,153.83,46575410.0,37350060.0,52126240.0,149.99
117.52,116.52,115.59,118.02,117.8,116.52,116.2,116.49,115.59,20686510.0,18131970.0,14244050.0,116.45
120.0,118.34,119.11,120.5,120.24,119.62,119.71,118.22,118.81,23687350.0,34412090.0,26083030.0,119.4
97.61,96.0,103.91,97.88,98.71,105.3,94.25,95.68,103.91,82107120.0,114436300.0,52979780.0,93.99
175.94,175.69,174.28,176.0,177.75,175.15,174.54,173.97,172.89,19238480.0,27413060.0,25737560.0,174.67
115.59,116.35,116.8,116.52,116.51,117.4,115.59,115.64,116.78,14244050.0,26043820.0,23724430.0,116.52
179.8,184.66,185.22,180.54,185.71,188.0,177.81,182.55,184.7,36529740.0,29748560.0,28364850.0,180.2
119.55,120.0,120.45,120.1,120.81,120.45,119.5,119.77,119.73,23191150.0,21982000.0,29922650.0,120.42
227.96,230.78,230.05,228.41,232.35,233.47,220.58,226.73,229.78,33507770.0,31961120.0,28540490.0,222.21
98.7,98.92,97.39,100.13,99.3,98.99,98.6,98.5,97.32,36464530.0,30031410.0,38885980.0,99.56
279.5,279.8,279.57,281.18,281.9,281.77,278.95,279.12,278.8,24626950.0,29024690.0,28575800.0,282.23
101.91,102.24,101.41,102.91,102.28,102.24,101.78,101.5,100.15,25058280.0,27368840.0,33490630.0,103.96
153.21,153.89,153.8,154.13,154.28,154.72,152.0,152.7,153.54,26204670.0,21983410.0,25402270.0,154.26
115.8,116.65,116.45,116.33,117.2,117.11,114.76,115.43,116.4,28769220.0,30555900.0,14979680.0,115.85
171.8,171.19,169.71,172.37,173.32,171.44,170.3,170.99,169.49,17154540.0,25323890.0,18958570.0,171.58
187.19,188.0,186.07,187.81,188.91,188.46,186.13,186.36,186.0,18083080.0,17014490.0,19046600.0,188.0
223.25,220.15,219.01,228.26,223.49,220.54,222.4,219.41,218.92,48696960.0,27074260.0,22751390.0,226.51
204.9,206.83,207.36,205.0,207.76,208.48,202.12,205.12,207.05,18612770.0,18463850.0,17427570.0,204.4
282.28,257.26,281.1,301.44,278.41,286.0,277.72,256.37,272.96,85349340.0,106721200.0,80151380.0,303.67
160.4,166.0,165.38,162.11,167.45,167.53,155.3,159.09,164.39,64398230.0,47597670.0,33753490.0,156.86
184.66,185.22,183.52,185.71,188.0,184.35,182.55,184.7,180.28,29748560.0,28364850.0,38612290.0,179.8
321.47,323.6,314.18,327.22,323.9,321.55,321.47,318.71,313.85,28432570.0,23580780.0,27337220.0,324.19
313.17,300.35,304.51,316.5,307.9,309.79,310.32,300.21,301.53,33843130.0,41587090.0,39732270.0,315.03
232.95,227.93,227.03,237.64,230.44,227.79,232.31,227.3,225.64,41990210.0,28962980.0,19029420.0,234.9
197.42,200.4,201.9,198.85,201.68,205.34,192.77,196.66,201.75,41208710.0,34908610.0,26339500.0,187.71
209.32,208.0,207.03,209.5,209.25,208.74,206.76,207.07,205.48,25525650.0,25396100.0,33408050.0,206.05
116.81,116.86,117.25,116.91,117.38,117.76,116.28,116.33,113.8,22527690.0,24100150.0,19977160.0,117.1
93.97,93.99,97.61,94.08,94.72,97.88,92.4,92.51,94.25,47844490.0,68388840.0,82107120.0,94.2
120.96,121.11,121.85,121.81,121.81,122.69,120.05,120.62,120.18,33829290.0,33009110.0,39483400.0,116.9
177.9,176.18,174.59,179.39,177.36,175.49,176.14,175.65,174.49,29512410.0,25302200.0,18653380.0,176.15
171.19,169.71,171.25,173.32,171.44,171.7,170.99,169.49,169.75,25323890.0,18958570.0,24603320.0,171.8
172.15,169.2,170.49,172.39,172.89,171.0,171.46,168.79,168.82,19088170.0,34260890.0,23285760.0,172.5
131.35,130.54,129.13,132.22,132.09,130.5,131.22,130.45,128.9,22941650.0,38158410.0,26784530.0,131.65
115.76,114.92,111.38,117.49,115.05,114.24,115.5,113.32,111.0,46559730.0,27584020.0,37979570.0,117.64
267.27,266.6,265.58,268.25,268.0,267.98,263.45,265.9,265.31,23693550.0,11654360.0,16386120.0,258.31
139.39,141.5,141.26,141.22,141.74,141.58,138.62,140.35,140.61,23531670.0,22355140.0,20299310.0,140.91
210.16,207.7,207.36,210.56,210.95,209.1,208.26,207.7,206.67,20679270.0,25864510.0,24592460.0,209.22
310.06,320.25,317.92,311.77,323.33,319.56,304.88,317.52,315.65,40485010.0,36634380.0,26117990.0,312.6
107.9,107.7,106.14,108.3,108.0,106.8,107.51,106.82,105.62,26645130.0,26393770.0,26675250.0,107.83
109.07,110.17,112.83,109.62,111.54,113.51,107.31,108.73,107.86,63849470.0,66300930.0,73230280.0,108.01
99.56,98.7,98.92,100.0,100.13,99.3,99.34,98.6,98.5,23766360.0,36464530.0,30031410.0,100.0
156.41,157.5,154.2,156.73,157.88,157.66,152.62,155.98,153.26,30273990.0,33259460.0,29616190.0,154.15
304.51,312.15,317.83,309.79,315.95,319.69,301.53,303.21,310.91,39732270.0,50155640.0,40575260.0,300.35
225.64,218.43,223.06,227.49,220.96,223.58,223.89,215.13,217.93,34755550.0,30352690.0,35767260.0,226.27
120.42,119.55,120.0,122.1,120.1,120.81,120.28,119.5,119.77,32417410.0,23191150.0,21982000.0,121.67
110.08,108.53,110.98,110.51,110.25,111.46,109.46,108.11,109.55,32361930.0,30790930.0,26538700.0,110.31
108.71,108.23,107.52,108.9,108.94,108.37,107.76,108.01,107.16,23839880.0,26296260.0,28010430.0,108.52
189.53,188.5,190.71,191.41,189.78,191.28,189.31,187.61,190.18,18000180.0,18776390.0,15801370.0,191.08
237.52,234.59,235.09,240.99,237.58,236.15,237.32,234.29,233.52,22367480.0,24377170.0,17272900.0,241.16
289.96,284.73,285.08,294.53,289.67,285.83,288.35,283.89,278.2,45765970.0,34320200.0,28001190.0,286.25
100.32,100.55,98.97,101.19,100.69,99.06,97.3,98.84,97.34,62285770.0,49046150.0,49687870.0,97.96
222.15,225.75,223.52,222.95,226.84,228.35,217.27,222.52,222.57,36810120.0,31801970.0,41411350.0,217.79
114.08,116.1,116.43,114.35,116.52,117.44,111.63,114.68,116.01,68176940.0,48079330.0,34525630.0,110.43
285.08,281.8,277.2,285.83,284.54,283.01,278.2,279.95,277.0,28001190.0,29271890.0,31627180.0,284.73
152.88,152.5,151.29,153.7,153.97,154.53,151.51,150.86,149.63,26924630.0,35661200.0,45034370.0,150.85
151.5,150.48,149.2,151.74,151.42,150.13,150.19,149.95,148.67,17170490.0,20859830.0,17837130.0,149.99
178.65,178.5,180.32,179.12,180.24,180.52,177.62,178.07,177.81,38313330.0,22676520.0,29334630.0,177.32
96.67,95.02,94.19,98.21,96.85,94.5,96.15,94.61,93.01,44811800.0,48032600.0,40323020.0,98.84
93.97,92.9,93.0,94.55,93.66,93.05,93.63,92.14,91.5,36505420.0,40387960.0,45595680.0,94.44
189.49,187.74,186.55,190.06,190.37,187.4,187.45,187.65,185.22,26167950.0,27942430.0,23141260.0,189.01
162.71,163.75,164.8,162.99,164.25,164.94,160.52,160.56,163.63,21610300.0,29491910.0,16564340.0,162.09
162.09,162.71,163.75,162.24,162.99,164.25,160.36,160.52,160.56,21905160.0,21610300.0,29491910.0,160.86
177.25,177.3,177.3,177.3,179.44,177.78,173.2,176.82,176.6,51368540.0,32395870.0,27052000.0,174.51
177.81,176.49,175.03,178.82,178.94,176.19,176.88,176.41,174.83,20544600.0,26575010.0,21561320.0,174.95
140.72,139.41,139.3,141.02,140.75,139.65,140.26,139.03,138.84,19173780.0,25676720.0,15281850.0,141.0
171.58,171.8,171.19,173.0,172.37,173.32,171.38,170.3,170.99,18890250.0,17154540.0,25323890.0,174.16
282.0,295.52,296.44,290.82,299.55,303.4,281.23,291.41,293.13,56544250.0,46893220.0,54794570.0,263.75
171.8,172.83,172.05,173.95,174.12,174.26,171.71,171.01,171.42,30953760.0,37378070.0,33690660.0,173.67
220.95,221.85,226.23,221.85,225.37,227.35,216.47,220.71,221.3,39194720.0,37418910.0,34121240.0,218.01
324.39,324.66,320.75,325.62,326.2,323.44,320.78,322.3,318.93,21890090.0,26122800.0,21910700.0,323.35
277.95,284.69,287.38,281.68,286.95,288.2,276.85,276.86,282.35,32503750.0,53812480.0,39281290.0,276.28
118.75,117.99,118.29,118.81,119.41,118.41,116.86,117.75,117.6,34806250.0,38063130.0,13046450.0,117.05
174.94,179.73,178.37,176.6,180.27,181.47,172.1,176.55,175.51,23623970.0,31096240.0,67678680.0,174.24
142.44,141.22,141.88,142.68,142.92,142.0,141.85,141.16,140.45,17290900.0,23294040.0,17302160.0,143.5
188.5,190.71,189.5,189.78,191.28,190.68,187.61,190.18,189.3,18776390.0,15801370.0,19636390.0,189.53
176.42,178.92,180.2,179.35,180.59,182.14,176.0,177.91,178.62,28481170.0,27948160.0,23714690.0,177.95
107.27,107.4,107.28,108.85,107.72,107.37,107.2,106.45,105.57,32618140.0,32728460.0,47507230.0,109.0
207.36,207.28,206.05,209.1,209.78,207.81,206.67,207.2,204.52,24592460.0,23389530.0,22493750.0,207.7
114.33,114.0,111.34,115.5,115.58,114.17,114.1,113.7,110.82,41430660.0,42276880.0,48929200.0,116.7
188.39,193.9,191.63,191.97,194.48,197.18,186.9,185.93,191.45,46271660.0,60547340.0,46725710.0,190.5
160.14,159.65,160.43,162.0,160.56,160.74,159.93,159.27,158.55,25649890.0,25184600.0,19782170.0,160.1
179.73,178.37,190.0,180.27,181.47,190.7,176.55,175.51,184.99,31096240.0,67678680.0,41626820.0,174.94
105.93,106.34,105.52,107.65,106.5,106.47,105.14,105.19,104.96,35454230.0,43607120.0,34394830.0,105.25
116.26,116.37,116.9,116.82,117.42,118.07,115.65,115.21,116.06,32461350.0,45179400.0,59029400.0,115.2
160.11,158.47,158.99,160.5,160.97,159.4,158.0,158.0,158.09,28157630.0,48846060.0,23637310.0,159.51
162.13,164.0,164.12,167.26,164.33,165.73,161.84,160.63,163.37,41976500.0,35617230.0,27850370.0,166.41
114.31,113.7,113.4,114.56,114.34,113.66,113.51,113.13,112.69,24336440.0,28508710.0,21400410.0,115.02
175.05,175.1,173.36,175.08,175.5,175.0,173.34,174.65,173.05,20591090.0,14026670.0,25558680.0,174.3
261.13,261.55,258.3,264.78,262.79,262.47,261.07,260.92,258.28,25817590.0,21847230.0,20507460.0,263.75
175.1,173.36,170.78,175.5,175.0,173.7,174.65,173.05,170.78,14026670.0,25558680.0,25047130.0,175.05
109.63,108.14,107.78,110.23,109.54,108.44,109.21,108.08,107.78,33754680.0,25704330.0,18648700.0,109.1
210.62,204.28,203.46,212.73,207.16,205.14,210.03,203.84,199.67,24431920.0,28813620.0,27883360.0,210.88
190.68,191.78,189.69,191.96,192.43,192.55,189.56,190.17,189.69,15955820.0,20670830.0,20182050.0,192.45
219.05,216.88,211.15,222.36,220.45,215.18,216.81,216.62,209.27,52954070.0,38016810.0,36487930.0,209.55
308.1,305.64,303.22,317.05,310.35,305.17,307.24,304.29,301.97,36486560.0,33511990.0,28803760.0,317.83
153.89,153.8,151.78,154.28,154.72,153.92,152.7,153.54,151.69,21983410.0,25402270.0,35907770.0,153.21
167.81,167.25,173.68,171.75,170.02,175.15,166.9,165.19,166.92,38116290.0,41464880.0,39824200.0,167.88
